CVE,Module,Type,Rank,Has_Check,Has_Vulhub,Success_Probability,Platform
CVE-2015-1126,auxiliary/gather/apple_safari_ftp_url_cookie_theft,auxiliary,Normal,False,False,0.5,
CVE-2015-1155,auxiliary/gather/safari_file_url_navigation,auxiliary,Normal,False,False,0.5,osx
CVE-2015-1171,exploits/windows/fileformat/gsm_sim,exploits,Normal,False,False,0.5,win
CVE-2015-1793,auxiliary/server/openssl_altchainsforgery_mitm_proxy,auxiliary,Normal,False,False,0.5,
CVE-2015-1930,auxiliary/dos/misc/ibm_tsm_dos,auxiliary,Normal,False,False,0.5,
CVE-2015-2065,auxiliary/scanner/http/wp_contus_video_gallery_sqli,auxiliary,Normal,False,False,0.5,
CVE-2015-2342,auxiliary/scanner/misc/java_jmx_server,auxiliary,Normal,False,False,0.5,java
CVE-2015-2562,auxiliary/scanner/http/joomla_ecommercewd_sqli_scanner,auxiliary,Normal,False,False,0.5,
CVE-2015-2856,auxiliary/scanner/http/accellion_fta_statecode_file_read,auxiliary,Normal,False,False,0.5,
CVE-2015-2857,auxiliary/scanner/http/accellion_fta_statecode_file_read,auxiliary,Normal,False,False,0.5,
CVE-2015-2993,auxiliary/admin/http/sysaid_admin_acct,auxiliary,Normal,False,False,0.5,
CVE-2015-2996,auxiliary/admin/http/sysaid_file_download,auxiliary,Normal,False,False,0.5,
CVE-2015-2996,auxiliary/admin/http/sysaid_sql_creds,auxiliary,Normal,False,False,0.5,
CVE-2015-2997,auxiliary/admin/http/sysaid_file_download,auxiliary,Normal,False,False,0.5,
CVE-2015-2998,auxiliary/admin/http/sysaid_sql_creds,auxiliary,Normal,False,False,0.5,
CVE-2015-3864,exploits/android/browser/stagefright_mp4_tx3g_64bit,exploits,Normal,False,False,0.5,linux
CVE-2015-4495,auxiliary/gather/firefox_pdfjs_file_theft,auxiliary,Normal,False,False,0.5,
CVE-2015-5374,auxiliary/dos/scada/siemens_siprotec4,auxiliary,Normal,False,False,0.5,
CVE-2015-5477,auxiliary/dos/dns/bind_tkey,auxiliary,Normal,False,False,0.5,
CVE-2015-5889,exploits/osx/local/rsh_libmalloc,exploits,Normal,False,False,0.5,"osx, python"
CVE-2015-6127,auxiliary/server/ms15_134_mcl_leak,auxiliary,Normal,False,False,0.5,
CVE-2015-6128,exploits/windows/fileformat/office_ole_multiple_dll_hijack,exploits,Normal,False,False,0.5,win
CVE-2015-6132,exploits/windows/fileformat/office_ole_multiple_dll_hijack,exploits,Normal,False,False,0.5,win
CVE-2015-6133,exploits/windows/fileformat/office_ole_multiple_dll_hijack,exploits,Normal,False,False,0.5,win
CVE-2015-6922,auxiliary/admin/http/kaseya_master_admin,auxiliary,Normal,False,False,0.5,
CVE-2015-7243,exploits/windows/fileformat/boxoft_wav_to_mp3,exploits,Normal,False,False,0.5,win
CVE-2015-7755,auxiliary/scanner/ssh/juniper_backdoor,auxiliary,Normal,False,False,0.5,
CVE-2015-8103,auxiliary/scanner/http/jenkins_command,auxiliary,Normal,False,False,0.5,
CVE-2015-8103,exploits/linux/misc/opennms_java_serialize,exploits,Normal,False,False,0.5,linux
CVE-2016-0041,exploits/windows/fileformat/office_ole_multiple_dll_hijack,exploits,Normal,False,False,0.5,win
CVE-2016-0100,exploits/windows/fileformat/office_ole_multiple_dll_hijack,exploits,Normal,False,False,0.5,win
CVE-2016-0189,exploits/windows/browser/ms16_051_vbscript,exploits,Normal,False,False,0.5,win
CVE-2016-10033,exploits/unix/webapp/wp_phpmailer_host_header,exploits,Average,True,True,0.5,linux
CVE-2016-10073,auxiliary/scanner/http/host_header_injection,auxiliary,Normal,False,False,0.5,
CVE-2016-10175,auxiliary/admin/http/netgear_wnr2000_pass_recovery,auxiliary,Normal,False,False,0.5,
CVE-2016-10176,auxiliary/admin/http/netgear_wnr2000_pass_recovery,auxiliary,Normal,False,False,0.5,
CVE-2016-10542,auxiliary/dos/http/ws_dos,auxiliary,Normal,False,False,0.5,
CVE-2016-1524,auxiliary/admin/http/netgear_auth_download,auxiliary,Normal,False,False,0.5,
CVE-2016-1909,auxiliary/scanner/ssh/fortinet_backdoor,auxiliary,Normal,False,False,0.5,
CVE-2016-2055,auxiliary/gather/xymon_info,auxiliary,Normal,False,False,0.5,
CVE-2016-2203,auxiliary/scanner/http/symantec_brightmail_ldapcreds,auxiliary,Normal,False,False,0.5,
CVE-2016-2296,auxiliary/scanner/http/meteocontrol_weblog_extractadmin,auxiliary,Normal,False,False,0.5,
CVE-2016-2298,auxiliary/scanner/http/meteocontrol_weblog_extractadmin,auxiliary,Normal,False,False,0.5,
CVE-2016-2776,auxiliary/dos/dns/bind_tsig,auxiliary,Normal,False,False,0.5,
CVE-2016-3213,auxiliary/server/netbios_spoof_nat,auxiliary,Normal,False,False,0.5,
CVE-2016-3235,exploits/windows/fileformat/office_ole_multiple_dll_hijack,exploits,Normal,False,False,0.5,win
CVE-2016-3236,auxiliary/server/netbios_spoof_nat,auxiliary,Normal,False,False,0.5,
CVE-2016-3321,auxiliary/gather/ie_sandbox_findfiles,auxiliary,Normal,False,False,0.5,win
CVE-2016-5330,exploits/windows/misc/vmhgfs_webdav_dll_sideload,exploits,Normal,False,False,0.5,win
CVE-2016-5676,auxiliary/admin/http/nuuo_nvrmini_reset,auxiliary,Normal,False,False,0.5,
CVE-2016-6415,auxiliary/scanner/ike/cisco_ike_benigncertain,auxiliary,Normal,False,False,0.5,
CVE-2016-6435,auxiliary/scanner/http/cisco_firepower_download,auxiliary,Normal,False,False,0.5,
CVE-2016-6601,auxiliary/admin/http/webnms_cred_disclosure,auxiliary,Normal,False,False,0.5,
CVE-2016-6602,auxiliary/admin/http/webnms_cred_disclosure,auxiliary,Normal,False,False,0.5,
CVE-2016-6896,auxiliary/dos/http/wordpress_directory_traversal_dos,auxiliary,Normal,False,False,0.5,
CVE-2016-9079,exploits/windows/browser/firefox_smil_uaf,exploits,Normal,False,False,0.5,win
CVE-2016-9361,auxiliary/scanner/scada/moxa_discover,auxiliary,Normal,False,False,0.5,
CVE-2017-0143,auxiliary/admin/smb/ms17_010_command,auxiliary,Normal,False,False,0.5,
CVE-2017-0143,auxiliary/scanner/smb/smb_ms17_010,auxiliary,Normal,False,False,0.5,
CVE-2017-0143,exploits/windows/smb/ms17_010_psexec,exploits,Normal,False,False,0.5,win
CVE-2017-0144,auxiliary/scanner/smb/smb_ms17_010,auxiliary,Normal,False,False,0.5,
CVE-2017-0145,auxiliary/scanner/smb/smb_ms17_010,auxiliary,Normal,False,False,0.5,
CVE-2017-0146,auxiliary/admin/smb/ms17_010_command,auxiliary,Normal,False,False,0.5,
CVE-2017-0146,auxiliary/scanner/smb/smb_ms17_010,auxiliary,Normal,False,False,0.5,
CVE-2017-0146,exploits/windows/smb/ms17_010_psexec,exploits,Normal,False,False,0.5,win
CVE-2017-0147,auxiliary/admin/smb/ms17_010_command,auxiliary,Normal,False,False,0.5,
CVE-2017-0147,auxiliary/scanner/smb/smb_ms17_010,auxiliary,Normal,False,False,0.5,
CVE-2017-0147,exploits/windows/smb/ms17_010_psexec,exploits,Normal,False,False,0.5,win
CVE-2017-0148,auxiliary/scanner/smb/smb_ms17_010,auxiliary,Normal,False,False,0.5,
CVE-2017-1000479,exploits/unix/http/pfsense_clickjacking,exploits,Normal,False,False,0.5,php
CVE-2017-1129,auxiliary/dos/http/ibm_lotus_notes,auxiliary,Normal,False,False,0.5,
CVE-2017-1130,auxiliary/dos/http/ibm_lotus_notes2,auxiliary,Normal,False,False,0.5,
CVE-2017-13872,auxiliary/scanner/vnc/ard_root_pw,auxiliary,Normal,False,False,0.5,
CVE-2017-14627,exploits/windows/fileformat/cyberlink_lpp_bof,exploits,Normal,False,False,0.5,win
CVE-2017-15222,exploits/windows/ftp/ayukov_nftp,exploits,Normal,False,False,0.5,win
CVE-2017-16086,auxiliary/dos/http/ua_parser_js_redos,auxiliary,Normal,False,False,0.5,
CVE-2017-16249,auxiliary/dos/http/brother_debut_dos,auxiliary,Normal,False,False,0.5,
CVE-2017-16651,auxiliary/gather/roundcube_auth_file_read,auxiliary,Normal,False,False,0.5,
CVE-2017-16806,auxiliary/admin/http/ulterius_file_download,auxiliary,Normal,False,False,0.5,
CVE-2017-17461,auxiliary/dos/http/marked_redos,auxiliary,Normal,False,False,0.5,
CVE-2017-17692,auxiliary/gather/samsung_browser_sop_bypass,auxiliary,Normal,False,False,0.5,
CVE-2017-17932,exploits/windows/misc/allmediaserver_bof,exploits,Normal,False,False,0.5,win
CVE-2017-17968,exploits/windows/misc/nettransport,exploits,Normal,False,False,0.5,win
CVE-2017-18047,exploits/windows/ftp/labf_nfsaxe,exploits,Normal,False,False,0.5,win
CVE-2017-2741,exploits/linux/misc/hp_jetdirect_path_traversal,exploits,Normal,False,False,0.5,unix
CVE-2017-3881,auxiliary/dos/cisco/ios_telnet_rocem,auxiliary,Normal,False,False,0.5,
CVE-2017-5146,auxiliary/scanner/http/gavazzi_em_login_loot,auxiliary,Normal,False,False,0.5,
CVE-2017-5154,auxiliary/gather/advantech_webaccess_creds,auxiliary,Normal,False,False,0.5,
CVE-2017-5162,auxiliary/scanner/http/binom3_login_config_pass_dump,auxiliary,Normal,False,False,0.5,
CVE-2017-5254,auxiliary/scanner/http/epmp1000_reset_pass,auxiliary,Normal,False,False,0.5,
CVE-2017-5255,auxiliary/scanner/http/epmp1000_get_chart_cmd_exec,auxiliary,Normal,False,False,0.5,
CVE-2017-5255,auxiliary/scanner/http/epmp1000_ping_cmd_exec,auxiliary,Normal,False,False,0.5,
CVE-2017-5259,auxiliary/admin/http/cnpilot_r_cmd_exec,auxiliary,Normal,False,False,0.5,
CVE-2017-5260,auxiliary/scanner/http/cnpilot_r_web_login_loot,auxiliary,Normal,False,False,0.5,
CVE-2017-5261,auxiliary/admin/http/cnpilot_r_fpt,auxiliary,Normal,False,False,0.5,
CVE-2017-5262,auxiliary/scanner/snmp/cnpilot_r_snmp_loot,auxiliary,Normal,False,False,0.5,
CVE-2017-5689,auxiliary/scanner/http/intel_amt_digest_bypass,auxiliary,Normal,False,False,0.5,
CVE-2017-5982,auxiliary/scanner/http/kodi_traversal,auxiliary,Normal,False,False,0.5,
CVE-2017-6048,auxiliary/scanner/telnet/satel_cmd_exec,auxiliary,Normal,False,False,0.5,
CVE-2017-6416,exploits/windows/smtp/sysgauge_client_bof,exploits,Normal,False,False,0.5,win
CVE-2017-6527,auxiliary/scanner/http/dnalims_file_retrieve,auxiliary,Normal,False,False,0.5,
CVE-2017-7310,exploits/windows/fileformat/dupscout_xml,exploits,Normal,False,False,0.5,win
CVE-2017-7310,exploits/windows/fileformat/syncbreeze_xml,exploits,Normal,False,False,0.5,win
CVE-2017-7581,auxiliary/admin/http/typo3_news_module_sqli,auxiliary,Normal,False,False,0.5,php
CVE-2017-7918,auxiliary/scanner/snmp/epmp1000_snmp_loot,auxiliary,Normal,False,False,0.5,
CVE-2017-7922,auxiliary/scanner/snmp/epmp1000_snmp_loot,auxiliary,Normal,False,False,0.5,
CVE-2017-8779,auxiliary/dos/rpc/rpcbomb,auxiliary,Normal,False,False,0.5,
CVE-2017-8869,exploits/windows/fileformat/mediacoder_m3u,exploits,Normal,False,False,0.5,win
CVE-2017-8870,exploits/windows/fileformat/audio_coder_m3u,exploits,Normal,False,False,0.5,win
CVE-2017-9544,exploits/windows/http/easychatserver_seh,exploits,Normal,False,False,0.5,win
CVE-2017-9554,auxiliary/scanner/http/synology_forget_passwd_user_enum,auxiliary,Normal,False,False,0.5,
CVE-2017-9798,auxiliary/scanner/http/apache_optionsbleed,auxiliary,Normal,False,False,0.5,
CVE-2018-0296,auxiliary/scanner/http/cisco_directory_traversal,auxiliary,Normal,False,False,0.5,
CVE-2018-1000115,auxiliary/scanner/memcached/memcached_amp,auxiliary,Normal,False,False,0.5,
CVE-2018-10583,auxiliary/fileformat/odt_badodt,auxiliary,Normal,False,False,0.5,
CVE-2018-10594,exploits/windows/scada/delta_ia_commgr_bof,exploits,Normal,False,False,0.5,win
CVE-2018-11409,auxiliary/gather/splunk_raw_server_info,auxiliary,Normal,False,False,0.5,
CVE-2018-11646,auxiliary/dos/http/webkitplus,auxiliary,Normal,False,False,0.5,
CVE-2018-12895,auxiliary/scanner/http/wp_arbitrary_file_deletion,auxiliary,Normal,False,False,0.5,php
CVE-2018-13379,auxiliary/gather/fortios_vpnssl_traversal_creds_leak,auxiliary,Normal,False,False,0.5,
CVE-2018-14058,auxiliary/gather/pimcore_creds_sqli,auxiliary,Normal,False,False,0.5,
CVE-2018-14912,auxiliary/scanner/http/cgit_traversal,auxiliary,Normal,False,False,0.5,
CVE-2018-15442,auxiliary/admin/smb/webexec_command,auxiliary,Normal,False,False,0.5,
CVE-2018-15745,auxiliary/gather/argus_dvr_4_lfi_cve_2018_15745,auxiliary,Normal,False,False,0.5,
CVE-2018-16158,auxiliary/scanner/ssh/eaton_xpert_backdoor,auxiliary,Normal,False,False,0.5,
CVE-2018-16858,exploits/multi/fileformat/libreoffice_logo_exec,exploits,Normal,False,False,0.5,python
CVE-2018-16858,exploits/multi/fileformat/libreoffice_macro_exec,exploits,Normal,False,False,0.5,"win, linux"
CVE-2018-17408,exploits/windows/fileformat/zahir_enterprise_plus_csv,exploits,Normal,False,False,0.5,win
CVE-2018-17888,auxiliary/gather/nuuo_cms_bruteforce,auxiliary,Normal,False,False,0.5,win
CVE-2018-17934,auxiliary/gather/nuuo_cms_file_download,auxiliary,Normal,False,False,0.5,win
CVE-2018-18982,exploits/windows/nuuo/nuuo_cms_sqli,exploits,Normal,False,False,0.5,win
CVE-2018-25113,auxiliary/scanner/http/dicoogle_traversal,auxiliary,Normal,False,False,0.5,
CVE-2018-3953,auxiliary/admin/http/linksys_e1500_e2500_exec,auxiliary,Normal,False,False,0.5,
CVE-2018-4993,auxiliary/fileformat/badpdf,auxiliary,Normal,False,False,0.5,win
CVE-2018-5955,auxiliary/admin/http/gitstack_rest,auxiliary,Normal,False,False,0.5,
CVE-2018-6849,auxiliary/gather/browser_lanipleak,auxiliary,Normal,False,False,0.5,
CVE-2018-7573,exploits/windows/ftp/ftpshell_cli_bof,exploits,Normal,False,False,0.5,win
CVE-2018-8440,exploits/windows/local/alpc_taskscheduler,exploits,Normal,False,False,0.5,win
CVE-2018-9059,exploits/windows/http/easyfilesharing_seh,exploits,Normal,False,False,0.5,win
CVE-2018-9160,auxiliary/scanner/http/http_sickrage_password_leak,auxiliary,Normal,False,False,0.5,
CVE-2018-9948,exploits/windows/fileformat/foxit_reader_uaf,exploits,Normal,False,False,0.5,win
CVE-2019-0307,auxiliary/admin/sap/cve_2020_6207_solman_rce,auxiliary,Normal,False,False,0.5,
CVE-2019-0724,auxiliary/scanner/http/exchange_web_server_pushsubscription,auxiliary,Normal,False,False,0.5,
CVE-2019-11510,auxiliary/gather/pulse_secure_file_disclosure,auxiliary,Normal,False,False,0.5,
CVE-2019-12258,auxiliary/scanner/vxworks/urgent11_check,auxiliary,Normal,False,False,0.5,
CVE-2019-12477,auxiliary/admin/http/supra_smart_cloud_tv_rfi,auxiliary,Normal,False,False,0.5,
CVE-2019-12518,exploits/windows/misc/crosschex_device_bof,exploits,Normal,False,False,0.5,win
CVE-2019-15949,auxiliary/scanner/http/nagios_xi_scanner,auxiliary,Normal,False,False,0.5,
CVE-2019-1619,auxiliary/admin/networking/cisco_dcnm_download,auxiliary,Normal,False,False,0.5,
CVE-2019-1621,auxiliary/admin/networking/cisco_dcnm_download,auxiliary,Normal,False,False,0.5,
CVE-2019-1653,auxiliary/gather/cisco_rv320_config,auxiliary,Normal,False,False,0.5,
CVE-2019-17199,auxiliary/scanner/http/webpagetest_traversal,auxiliary,Normal,False,False,0.5,
CVE-2019-17662,auxiliary/scanner/http/thinvnc_traversal,auxiliary,Normal,False,False,0.5,
CVE-2019-19494,auxiliary/dos/http/cable_haunt_websocket_dos,auxiliary,Normal,False,False,0.5,
CVE-2019-19781,auxiliary/scanner/http/citrix_dir_traversal,auxiliary,Normal,False,False,0.5,
CVE-2019-19833,auxiliary/dos/http/tautulli_shutdown_exec,auxiliary,Normal,False,False,0.5,
CVE-2019-20085,auxiliary/scanner/http/tvt_nvms_traversal,auxiliary,Normal,False,False,0.5,
CVE-2019-20361,auxiliary/scanner/http/wp_email_sub_news_sqli,auxiliary,Normal,False,False,0.5,
CVE-2019-3799,auxiliary/scanner/http/springcloud_traversal,auxiliary,Normal,False,False,0.5,
CVE-2019-4061,auxiliary/gather/ibm_bigfix_sites_packages_enum,auxiliary,Normal,False,False,0.5,
CVE-2019-5618,exploits/windows/fileformat/a_pdf_wav_to_mp3,exploits,Normal,False,False,0.5,win
CVE-2019-5645,auxiliary/dos/http/metasploit_httphandler_dos,auxiliary,Normal,False,False,0.5,
CVE-2019-6447,auxiliary/scanner/http/es_file_explorer_open_port,auxiliary,Normal,False,False,0.5,
CVE-2019-9848,exploits/multi/fileformat/libreoffice_logo_exec,exploits,Normal,False,False,0.5,python
CVE-2019-9851,exploits/multi/fileformat/libreoffice_logo_exec,exploits,Normal,False,False,0.5,python
CVE-2019-9960,auxiliary/scanner/http/limesurvey_zip_traversals,auxiliary,Normal,False,False,0.5,
CVE-2020-11455,auxiliary/scanner/http/limesurvey_zip_traversals,auxiliary,Normal,False,False,0.5,
CVE-2020-11491,auxiliary/scanner/http/zenload_balancer_traversal,auxiliary,Normal,False,False,0.5,
CVE-2020-12720,auxiliary/gather/vbulletin_getindexablecontent_sqli,auxiliary,Normal,False,False,0.5,
CVE-2020-13699,auxiliary/server/teamviewer_uri_smb_redirect,auxiliary,Normal,False,False,0.5,
CVE-2020-14181,auxiliary/scanner/http/jira_user_enum,auxiliary,Normal,False,False,0.5,
CVE-2020-26948,auxiliary/scanner/http/emby_ssrf_scanner,auxiliary,Normal,False,False,0.5,
CVE-2020-26948,auxiliary/scanner/http/emby_version_ssrf,auxiliary,Normal,False,False,0.5,
CVE-2020-27615,auxiliary/scanner/http/wp_loginizer_log_sqli,auxiliary,Normal,False,False,0.5,
CVE-2020-35234,auxiliary/scanner/http/wp_easy_wp_smtp,auxiliary,Normal,False,False,0.5,
CVE-2020-35578,auxiliary/scanner/http/nagios_xi_scanner,auxiliary,Normal,False,False,0.5,
CVE-2020-36848,auxiliary/scanner/http/wp_total_upkeep_downloader,auxiliary,Normal,False,False,0.5,
CVE-2020-3952,auxiliary/admin/ldap/vmware_vcenter_vmdir_auth_bypass,auxiliary,Normal,False,False,0.5,
CVE-2020-3952,auxiliary/gather/vmware_vcenter_vmdir_ldap,auxiliary,Normal,False,False,0.5,
CVE-2020-5410,auxiliary/scanner/http/springcloud_directory_traversal,auxiliary,Normal,False,False,0.5,
CVE-2020-5791,auxiliary/scanner/http/nagios_xi_scanner,auxiliary,Normal,False,False,0.5,
CVE-2020-5792,auxiliary/scanner/http/nagios_xi_scanner,auxiliary,Normal,False,False,0.5,
CVE-2020-6010,auxiliary/scanner/http/wp_learnpress_sqli,auxiliary,Normal,False,False,0.5,
CVE-2020-6207,auxiliary/admin/sap/cve_2020_6207_solman_rce,auxiliary,Normal,False,False,0.5,
CVE-2020-7374,exploits/windows/fileformat/documalis_pdf_editor_and_scanner,exploits,Normal,False,False,0.5,win
CVE-2020-7387,auxiliary/scanner/sage/x3_adxsrv_login,auxiliary,Normal,False,False,0.5,
CVE-2020-8617,auxiliary/dos/dns/bind_tsig_badtime,auxiliary,Normal,False,False,0.5,
CVE-2020-9294,auxiliary/scanner/http/fortimail_login_bypass_detection,auxiliary,Normal,False,False,0.5,
CVE-2021-24917,auxiliary/scanner/http/wp_wps_hide_login_revealer,auxiliary,Normal,False,False,0.5,
CVE-2021-26855,auxiliary/gather/exchange_proxylogon_collector,auxiliary,Normal,False,False,0.5,
CVE-2021-26855,auxiliary/scanner/http/exchange_proxylogon,auxiliary,Normal,False,False,0.5,
CVE-2021-27065,auxiliary/scanner/http/exchange_proxylogon,auxiliary,Normal,False,False,0.5,
CVE-2021-31166,auxiliary/dos/windows/http/http_sys_accept_encoding_dos_cve_2021_31166,auxiliary,Normal,False,False,0.5,win
CVE-2021-31806,auxiliary/dos/http/squid_range_dos,auxiliary,Normal,False,False,0.5,
CVE-2021-31807,auxiliary/dos/http/squid_range_dos,auxiliary,Normal,False,False,0.5,
CVE-2021-36942,auxiliary/scanner/dcerpc/petitpotam,auxiliary,Normal,False,False,0.5,
CVE-2021-37343,auxiliary/scanner/http/nagios_xi_scanner,auxiliary,Normal,False,False,0.5,
CVE-2021-39327,auxiliary/scanner/http/wp_bulletproofsecurity_backups,auxiliary,Normal,False,False,0.5,php
CVE-2021-4191,auxiliary/scanner/http/gitlab_graphql_user_enum,auxiliary,Normal,False,False,0.5,
CVE-2022-26923,auxiliary/admin/dcerpc/cve_2022_26923_certifried,auxiliary,Normal,False,False,0.5,
CVE-2022-3218,exploits/windows/misc/wifi_mouse_rce,exploits,Normal,False,False,0.5,win
CVE-2022-34876,auxiliary/scanner/http/vicidial_multiple_sqli,auxiliary,Normal,False,False,0.5,
CVE-2022-34877,auxiliary/scanner/http/vicidial_multiple_sqli,auxiliary,Normal,False,False,0.5,
CVE-2022-34878,auxiliary/scanner/http/vicidial_multiple_sqli,auxiliary,Normal,False,False,0.5,
CVE-2022-41622,exploits/linux/local/f5_create_user,exploits,Normal,False,False,0.5,"unix, linux, python"
CVE-2022-41800,exploits/linux/local/f5_create_user,exploits,Normal,False,False,0.5,"unix, linux, python"
CVE-2022-46770,auxiliary/dos/mirageos/qubes_mirage_firewall_dos,auxiliary,Normal,False,False,0.5,
CVE-2023-20198,auxiliary/admin/http/cisco_ios_xe_cli_exec_cve_2023_20198,auxiliary,Normal,False,False,0.5,
CVE-2023-20198,auxiliary/admin/http/cisco_ios_xe_os_exec_cve_2023_20273,auxiliary,Normal,False,False,0.5,
CVE-2023-20273,auxiliary/admin/http/cisco_ios_xe_os_exec_cve_2023_20273,auxiliary,Normal,False,False,0.5,
CVE-2023-21554,auxiliary/scanner/msmq/cve_2023_21554_queuejumper,auxiliary,Normal,False,False,0.5,
CVE-2023-31742,auxiliary/admin/http/linksys_wrt54gl_exec,auxiliary,Normal,False,False,0.5,
CVE-2023-49103,auxiliary/gather/owncloud_phpinfo_reader,auxiliary,Normal,False,False,0.5,
CVE-2023-4966,auxiliary/scanner/http/citrix_bleed_cve_2023_4966,auxiliary,Normal,False,False,0.5,
